t,rainfall,action_s,action_e,action_h,action_p,flood_depth,flow,displaced,vulnerable,infected,contamination,healthcare,damage,failures,econ_loss,deaths,shelter_pressure,sanitation,personnel
24,0.2211530452343332,1.0,1.0,0.0,1.0,0.2707060055318395,0.5109623794479928,3.6174538306910735,0.05195448360449173,0.09751112428921949,3.7819457950752375,0.07485349395590948,1.3646547113081948,0.7963582837830738,28.080034815271784,19.623007638984244,6.471610352631774,4.927942405962073,0.0
25,1.586193528113676,1.0,1.0,0.0,0.0,0.2925325948940648,0.06652064683131154,3.006012932650294,0.06591871612602093,0.08292067302413815,3.534065094334725,0.06905182915047206,0.8928022337564318,0.7241911751207405,29.697184116733272,20.72234341298072,6.206097971743783,4.942353924769658,0.5
26,0.1841032547046262,1.0,1.0,0.0,1.0,1.4214928880831894,0.0,2.4481207753228595,0.07012892421577128,0.08528520359116962,3.09173676473059,0.06448810880727192,1.02311940108032,0.8719368160859041,30.97006026872144,21.73308689813783,5.488452121347807,4.953883139815726,0.0
27,0.1919012552067006,1.0,1.0,0.0,1.0,0.8514562349628121,0.5459599125258177,3.069177773278792,0.0011330041508048755,0.1596193171967447,3.417686993120878,0.05795335072021269,1.0801568557734358,0.68897012807611,32.24329247172985,22.843090170323684,4.643501623861983,4.9631065118525814,0.5
28,0.22217919801229194,1.0,1.0,0.0,0.0,0.5655991107221052,0.5376456803391401,2.900021040598931,0.04972567104256256,0.08016793833289845,2.959697173044372,0.07205586831805899,0.9898529043770062,0.683855718758631,33.612664615084455,23.844999585927688,4.926578422823585,4.9704852094820655,0.0
29,2.1160435985534822,1.0,1.0,0.0,1.0,0.46169075142304167,0.38019559925781526,2.6035930565542182,0.056230225879576066,0.08192959198249457,2.8827687967637754,0.06722381485530016,1.3236216847336764,0.8716175197520011,34.886202653958364,24.770691205354993,4.870652409728365,4.976388167585652,0.0
30,0.24300027587494005,1.0,1.0,0.0,0.0,1.8937976267940104,0.11682194458386497,2.735595196166919,0.06286835580091715,0.082581915219741,2.9359660817841586,0.05907082739830099,0.9225262627876178,0.7120901647040874,36.309595824658224,25.641161459892444,4.551854020445564,4.981110534068522,0.5
31,0.1712315335728968,1.0,1.0,0.0,1.0,1.1706429500312916,0.9406757200609592,3.3112865110381966,0.0,0.1674906784339419,3.258109039115006,0.057786071945710754,1.703409702421995,0.8714527953292894,37.53533600945421,26.779856234540578,4.556336804345145,4.984888427254818,0.0
32,0.11694165817830499,1.0,1.0,0.0,1.0,0.5576183800491799,0.8108280613265004,3.671817873084824,0.05,0.08267172911322825,3.494729977979941,0.06920534838237957,1.5080971752357062,0.7413980901236912,39.277785514292546,27.8640834706297,5.1338212327762545,4.987910741803854,0.5
33,0.10427748691237676,1.0,1.0,0.0,1.0,0.31569765181473414,0.39124534375746134,3.252995336479076,0.05202972515206006,0.087659943155747,3.28909328608457,0.06407194379527792,1.139261551902825,0.7529767489635958,40.93674871378724,28.887099345879758,5.725346366195326,4.990328593443083,0.0
34,2.233584155072302,1.0,1.0,0.0,0.0,0.23247790645250896,0.08856309358785369,2.725959706200323,0.06602353110916757,0.07816627800809497,3.115429484276276,0.06118275026073422,0.7741589054287985,0.695938179673606,42.37054108437635,29.88102568422112,5.543133882957207,4.992262874754466,0.5
35,2.041045738423824,1.0,1.0,0.0,0.0,1.9136068902554675,0.0,2.211928877413077,0.07666375015295093,0.07658906014247624,2.7427127325205003,0.058827755551565046,0.8848626867273728,0.8371734792775476,43.527221743059805,30.783894457302114,4.9432132593832065,4.993810299803573,0.0
36,0.21004673214020664,1.0,1.0,0.0,1.0,2.633705547067593,0.8827053281350686,3.166157384721463,0.0,0.1855432421996241,3.3765200922447027,0.05354484036118604,1.6503054428295598,0.9236209468357113,44.68139870298713,31.911063578491586,4.18921418116636,4.995048239842858,0.0
37,0.2433127922873579,1.0,1.0,0.0,1.0,1.1423475488322699,1.7309941882295015,4.491042115928304,0.05,0.0916771476554718,4.038367499448888,0.06888445768334944,2.055176005868831,0.7221639230781143,46.39986370845742,33.243787158292214,4.841843057188006,4.996038591874287,0.5
38,0.17257243549357737,1.0,1.0,0.0,1.0,0.5247484634678444,1.2063220888747572,4.24822933303885,0.012225288866572342,0.13190037594814552,3.968247547283129,0.0660585130149167,1.830725860113224,0.8481159694674318,48.436511247518496,34.4398527840996,6.427779338803506,4.996830873499429,0.0
39,0.23515903776421052,1.0,1.0,0.0,1.0,0.31324775639730057,0.5210753565008113,3.7214459090446397,0.04986738440645623,0.07708429008679293,4.0504294195306265,0.068285847741408,1.3665267332187012,0.7605159920877217,50.39726395874297,35.661894201876045,6.819341068560252,4.9974646987995435,0.5
40,0.2640519305819236,1.0,1.0,0.0,0.0,0.3217883730419407,0.09879713209014684,3.05275265264009,0.06149537096708913,0.07532314119767328,3.6978925113573053,0.06187696084329913,0.9127775404684331,0.7287179738556976,52.0154955177005,36.80748524648696,6.44918233646874,4.997971759039634,0.0
41,0.12301093195174494,1.0,1.0,0.0,1.0,0.37774916565558514,0.0,2.499071393475679,0.06578681639034274,0.08161982325060788,3.22165517436522,0.057973094257506325,1.0612523161032388,0.8772900582140712,53.305241196317475,37.85041000526148,5.632425587227586,4.9983774072317075,0.0
42,0.24153678339506388,1.0,1.0,0.0,0.0,0.2826557261286944,0.0,2.4894034813740085,0.06678988066030747,0.0879660790633317,2.972470975770447,0.05300702047190317,0.6817258243138534,0.6922387667073762,54.604958371714716,38.769968477467614,4.7520416283667135,4.998701925785366,0.5
43,0.15807214646608742,1.0,1.0,0.0,0.0,0.3525496934277142,0.0,2.089733582839558,0.07521216095694681,0.08371173557535475,2.3830074265679593,0.05499026654249974,0.7947881147653312,0.8181240349823334,55.67881472811701,39.584059325533445,4.390220132720694,4.998961540628293,0.0
44,0.2082180145326898,1.0,1.0,0.0,0.0,0.31720204133216817,0.0,2.11517053904105,0.07874382483922937,0.08631163885991208,2.3297569571848005,0.05281640402776433,0.9358079921364169,0.9048557481968433,56.767039825256596,40.33430397526663,3.8458216359278357,4.999169232502634,0.0
45,0.2228949492462029,1.0,1.0,0.0,1.0,0.32924779947854377,0.0,2.240787684615677,0.0831388853036896,0.08668427667100383,2.164833671105427,0.05005050700823824,1.062688808669284,0.9582777989427835,57.95223292085608,41.02663626593514,3.6534991934121845,4.999335386002107,0.0
46,0.2253072272780403,1.0,1.0,0.0,0.0,0.33881182867497556,0.0,2.406443718100638,0.0859265408666461,0.08841648619355258,2.157367981438788,0.047334728066303816,0.6630435241260595,0.6973970889418807,59.23478238382535,41.714935506849656,3.702187361980551,4.999468308801686,0.5
47,0.18935729314617106,1.0,1.0,0.0,0.0,0.372484664114865,0.004374039967167481,2.0821289522860047,0.08658616826878648,0.09137373774195137,1.9818026211927382,0.05097655061518602,0.7985682555960497,0.8177804292771487,60.286772318530716,42.42732916714257,3.8873186628928584,4.9995746470413485,0.0
